ONSConstID,leavehanretty,Turnout17,Con17,Lab17,ld17,snp17,PC17,UKIP17,Green17,Turnout15,Con15,Lab15,LD15,SNP15,PC15,UKIP15,Green15,Turnout19,con19,lab19,ld19,brexit19,green19,snp19,pc19,Long_term_unemployed,Population_density,Industry_manufacturing,Con10,Lab10,LD10,SNP10,PC10,UKIP10,Green10,BNP10,Turn10,Region
E14000858,0.606984777,0.71045089,0.581853159,0.333706879,0.063876282,0,0,0,0.02056368,0.714,0.495,0.274,0.039,0,0,0.169,0.023,0.681839488,0.628212036,0.24917783,0.067148511,0,0.046041508,0,0,0.0136,3.35,0.146,0.4455,0.301,0.1663,0,0,0.0218,0,0.0654,0.73,E12000004
E14000859,0.661405022,0.677347284,0.602487144,0.320009834,0.028538649,0,0,0.031529778,0.017434595,0.654,0.522,0.228,0.035,0,0,0.178,0.038,0.646531632,0.657203553,0.229711171,0.077786361,0,0.035298914,0,0,0.0155,1.22,0.135,0.5422,0.1329,0.2323,0,0,0.0385,0.0156,0.0385,0.653,E12000006
E14000860,0.503664327,0.752100605,0.603247309,0.175008379,0.177280006,0,0,0.016217927,0.021245298,0.745,0.572,0.098,0.156,0,0,0.115,0.046,0.74724345,0.591201286,0.104076117,0.269312247,0,0.035410351,0,0,0.0095,1.24,0.0923,0.5157,0.0665,0.362,0,0,0.0392,0.0123,0,0.734,E12000009
E14000861,0.606855735,0.685989025,0.472163059,0.452176928,0.025137451,0,0,0.03477141,0.015751152,0.666,0.424,0.341,0.036,0,0,0.161,0.038,0.672798121,0.531905208,0.392625003,0.051367005,0,0.024102785,0,0,0.0188,38.56,0.0987,0.3411,0.293,0.2794,0,0,0.0307,0.011,0.0327,0.627,E12000004
E14000862,0.596112425,0.66434608,0.468660135,0.440415265,0.034239899,0,0,0.039723156,0.016961544,0.634,0.416,0.318,0.043,0,0,0.183,0.036,0.656902016,0.512158687,0.397134811,0.060781193,0,0.029925309,0,0,0.0211,28.41,0.0957,0.4084,0.2543,0.1944,0,0,0.0487,0.0093,0,0.582,E12000004
E14000863,0.573218222,0.685777897,0.477176163,0.466129208,0.032247522,0,0,0,0.017038893,0.669,0.437,0.335,0.043,0,0,0.137,0.044,0.689051986,0.505498542,0.403132764,0.057534839,0,0.023290483,0,0,0.016,24.15,0.0896,0.4059,0.3143,0.1828,0,0,0.0441,0.0292,0.0175,0.652,E12000006
E14000864,0.403606039,0.692337764,0.305983372,0.609649721,0.055316498,0,0,0,0.02905041,0.647,0.235,0.393,0.136,0,0,0.094,0.139,0.663793436,0.290403112,0.537340584,0.09242738,0.032047684,0.04778124,0,0,0.0182,33.56,0.0619,0.2293,0.2871,0.2936,0,0,0.0241,0.1492,0.0147,0.646,E12000006
E14000865,0.428035476,0.636771373,0.21644163,0.714572685,0.025504107,0,0,0.020774531,0.017748621,0.582,0.208,0.546,0.042,0,0,0.099,0.099,0.603724608,0.208529147,0.643310669,0.048845115,0.033571643,0.029572043,0,0,0.0262,53.1,0.0739,0.237,0.4537,0.2432,0,0,0.0344,0.028,0,0.564,E12000004
E14000866,0.654990463,0.572900158,0.310733579,0.601972912,0.017589186,0,0,0.055664292,0.014040032,0.536,0.21,0.546,0.024,0,0,0.185,0.031,0.531167757,0.363731597,0.49085504,0.044790487,0.076047565,0.024575311,0,0,0.0349,41.62,0.097,0.2482,0.4855,0.1706,0,0,0.039,0,0.0567,0.542,E12000004
E14000867,0.450235215,0.676140035,0.308566561,0.623594922,0.032496,0,0,0.022917576,0.012424941,0.63,0.317,0.476,0.035,0,0,0.113,0.054,0.605573379,0.291228653,0.55233307,0.081750945,0.041799975,0.032887356,0,0,0.0165,33.54,0.0804,0.3294,0.3729,0.2306,0,0,0.0237,0.0154,0.0279,0.605,E12000004
E14000868,0.647546321,0.665698473,0.515661971,0.412790067,0.019840667,0,0,0.035144463,0.016562832,0.672,0.455,0.349,0.018,0,0,0.144,0.028,0.643493863,0.606107546,0.315246736,0.041203806,0,0.037441912,0,0,0.0197,10.97,0.1368,0.4152,0.3688,0.1533,0,0,0,0,0.0626,0.658,E12000005
E14000869,0.631582314,0.72785395,0.614982723,0.293056076,0.032721369,0,0,0.033699679,0.017068398,0.708,0.528,0.19,0.035,0,0,0.182,0.029,0.698066683,0.645487052,0.234781666,0.082825875,0,0.032007801,0,0,0.0121,35.13,0.0417,0.5413,0.1927,0.1538,0,0,0.0337,0.0082,0.0469,0.693,E12000007
E14000870,0.573084235,0.651626399,0.370920765,0.544868933,0.035780343,0,0,0.048429959,0,0.618,0.259,0.394,0.129,0,0,0.192,0.026,0.640099834,0.402673079,0.435144268,0.052486786,0.064552465,0.016852959,0,0,0.019,9.7,0.1154,0.2644,0.3186,0.3163,0,0,0.0386,0,0.0572,0.612,E12000002
E14000871,0.627191046,0.632422204,0.27622958,0.651830174,0.020878833,0,0,0.041473749,0.009587665,0.596,0.19,0.548,0.037,0,0,0.206,0.019,0.60869327,0.302741144,0.553157492,0.033397848,0.074627537,0.015326102,0,0,0.0221,33.32,0.1149,0.2366,0.4545,0.1909,0,0,0.0323,0,0.0711,0.591,E12000002
E14000872,0.559974796,0.743144532,0.629436595,0.243772418,0.065694299,0,0,0.040090367,0.021006322,0.72,0.574,0.156,0.068,0,0,0.167,0.035,0.7073624,0.633853985,0.174544857,0.155005029,0,0.036596129,0,0,0.0136,11.26,0.0402,0.597,0.09,0.2453,0,0,0.0278,0.0104,0.0254,0.722,E12000007
E14000873,0.323125515,0.687887683,0.219571026,0.651588244,0.090990055,0,0,0,0.033119341,0.642,0.199,0.5,0.108,0,0,0.068,0.116,0.63035899,0.208735995,0.570007496,0.139467979,0.02321765,0.048461274,0,0,0.014,39.45,0.0555,0.1883,0.4247,0.336,0,0,0.0233,0.024,0,0.631,E12000008
E14000874,0.381809531,0.794188478,0.423858714,0.126174608,0.437454182,0,0,0.012512496,0,0.718,0.457,0.127,0.289,0,0,0.069,0.044,0.76443451,0.380745954,0.072385421,0.532775738,0.014092887,0,0,0,0.0084,8.3,0.0627,0.4233,0.1062,0.4201,0,0,0.0269,0.021,0,0.653,E12000008
E14000875,0.631542958,0.690465195,0.490168101,0.461653364,0.020979177,0,0,0,0.011191867,0.687,0.472,0.349,0.033,0,0,0.122,0.023,0.680941003,0.541520468,0.402384166,0.034817814,0,0.015249663,0,0,0.0185,5.28,0.2105,0.3888,0.3092,0.2019,0,0,0.0328,0,0.0642,0.678,E12000002
E14000876,0.613481636,0.698343456,0.431538353,0.45809147,0.041014723,0,0,0.069355454,0,0.659,0.277,0.42,0.063,0,0,0.229,0,0.698202326,0.478352181,0.332754443,0.102059774,0.086833603,0,0,0,0.0126,3.32,0.1185,0.3121,0.3776,0.2107,0,0,0.0416,0,0.0474,0.679,E12000003
E14000877,0.553668616,0.713397504,0.604217775,0.261846352,0.078351625,0,0,0.024574995,0.022143318,0.674,0.597,0.144,0.085,0,0,0.122,0.053,0.707926874,0.603776347,0.216543995,0.112161258,0,0.045144697,0,0,0.0079,0.26,0.078,0.5339,0.1294,0.2846,0,0,0.0279,0,0.0242,0.698,E12000002
E14000878,0.628817319,0.667458964,0.468033851,0.480749089,0.033453433,0,0,0,0.017763626,0.649,0.397,0.356,0.038,0,0,0.159,0.026,0.658778942,0.467228719,0.413254953,0.04882743,0.044496977,0.015229807,0,0,0.0204,6.59,0.1235,0.4036,0.2954,0.1962,0,0,0.0669,0.0116,0,0.639,E12000006
E14000879,0.687930955,0.654971013,0.518902614,0.408393333,0.020190677,0,0,0.040711628,0.011801748,0.616,0.376,0.352,0.03,0,0,0.215,0.024,0.637174132,0.606501051,0.314970953,0.05201293,0,0.026515066,0,0,0.0177,28.03,0.1127,0.3334,0.3716,0.169,0,0,0.0768,0.0096,0.0346,0.617,E12000009
E14000880,0.50862105,0.668651415,0.399859397,0.532787846,0.024293079,0,0,0.026636463,0.011795032,0.694,0.378,0.367,0.042,0,0,0.14,0.071,0.683039614,0.389348578,0.478806228,0.047859937,0.05470513,0.029280126,0,0,0.0177,52.18,0.0862,0.3429,0.3167,0.2467,0,0,0.065,0.0206,0,0.618,E12000009
E14000881,0.569432444,0.675510868,0.579498495,0.29446339,0.08892678,0,0,0,0.026058175,0.653,0.501,0.129,0.118,0,0,0.168,0.046,0.68187163,0.586688074,0.207785772,0.154982062,0,0.033735704,0,0,0.0124,30.79,0.111,0.475,0.1274,0.316,0,0,0.0529,0,0.025,0.734,E12000009
E14000882,0.341864289,0.673460741,0.201414629,0.67259496,0.067313905,0,0,0.014435339,0.016815724,0.622,0.254,0.585,0.042,0,0,0.061,0.048,0.667232893,0.159214048,0.630915856,0.144134735,0.024365167,0.035234023,0,0,0.0261,121.39,0.0216,0.2709,0.4,0.1115,0,0,0.0121,0.0096,0,0.623,E12000007
E14000883,0.662167205,0.661445344,0.547765304,0.336687143,0.055242533,0,0,0.040796441,0.016754925,0.621,0.47,0.238,0.062,0,0,0.191,0.032,0.643908049,0.613635374,0.269919408,0.074471793,0,0.028403398,0,0,0.017,36.13,0.097,0.4427,0.2775,0.2011,0,0,0.0411,0.0104,0,0.627,E12000008
E14000884,0.488858674,0.638618614,0.375532917,0.410402549,0.172755015,0,0,0.025333214,0.015976305,0.585,0.348,0.195,0.223,0,0,0.134,0.075,0.639271561,0.373326305,0.486410121,0.114243542,0.02095941,0,0,0,0.0184,80.06,0.0775,0.3325,0.1367,0.4585,0,0,0.0212,0.0174,0.0212,0.588,E12000008
E14000885,0.568512832,0.615960963,0.238418968,0.680113493,0.033823075,0,0,0.03786836,0.009776105,0.558,0.2,0.56,0.037,0,0,0.154,0.049,0.566262234,0.258182894,0.617638355,0.051405741,0.053240604,0.019532406,0,0,0.0225,35.76,0.1105,0.2172,0.482,0.2441,0,0,0.045,0,0,0.52,E12000002
E14000886,0.48352715,0.74301176,0.473507663,0.467373376,0.03263589,0,0,0,0,0.722,0.464,0.376,0.038,0,0,0.092,0.03,0.74052068,0.487927695,0.42305635,0.056958406,0,0.016489901,0,0,0.0115,16.34,0.0908,0.3845,0.3507,0.2083,0,0,0.0249,0,0.0316,0.709,E12000003
E14000887,0.268514131,0.721102244,0.440973259,0.407834691,0.11617691,0,0,0.010171877,0.023606432,0.67,0.538,0.3,0.063,0,0,0.046,0.048,0.769830374,0.356787604,0.451384073,0.169378009,0,0.022450314,0,0,0.0133,73.26,0.0248,0.5204,0.2739,0.1694,0,0,0.0107,0.0145,0.0113,0.644,E12000007
E14000888,0.678895093,0.704249198,0.667245088,0.24337075,0.02814381,0,0,0.042043996,0.019196356,0.683,0.547,0.126,0.03,0,0,0.223,0.029,0.695565691,0.726106993,0.161454254,0.075973115,0,0.036465638,0,0,0.011,8.68,0.0844,0.5781,0.1448,0.1513,0,0,0.0422,0,0.0413,0.69,E12000006
E14000889,0.382385495,0.731270768,0.422607625,0.49047757,0.061153554,0,0,0,0.019787103,0.676,0.46,0.331,0.074,0,0,0.072,0.064,0.724777063,0.378733145,0.484673987,0.090042562,0.015236596,0.027701277,0,0,0.0153,39.46,0.0503,0.4255,0.2547,0.2734,0,0,0.0217,0.0214,0,0.667,E12000008
E14000890,0.52676687,0.694631188,0.488950276,0.433392574,0.058745122,0,0,0,0.018912027,0.669,0.477,0.339,0.049,0,0,0.1,0.029,0.679714582,0.484064931,0.402365455,0.088506112,0,0.025063502,0,0,0.0179,19.96,0.0569,0.4318,0.3055,0.2008,0,0,0.0317,0.0122,0,0.659,E12000008
E14000891,0.675739185,0.636782572,0.33218985,0.555051692,0.066940789,0,0,0.045817669,0,0.631,0.162,0.439,0.185,0,0,0.184,0.022,0.620095955,0.460579795,0.374222614,0.049409921,0.071372607,0.012021938,0,0,0.0282,11.99,0.1014,0.138,0.3275,0.4517,0,0,0.0447,0,0.0352,0.625,E12000001
E14000892,0.61419735,0.701768277,0.523239608,0.360352189,0.025949605,0,0,0.030329845,0.008406522,0.673,0.471,0.311,0.031,0,0,0.162,0.022,0.673900078,0.633285679,0.269385254,0.065922346,0,0.031406722,0,0,0.0169,6.03,0.1862,0.4348,0.3025,0.1761,0,0,0.034,0.0089,0.0317,0.642,E12000005
E14000893,0.477943515,0.721217237,0.57402969,0.246771826,0.109414191,0,0,0.028649462,0.041134831,0.699,0.568,0.128,0.105,0,0,0.133,0.067,0.715982867,0.539261795,0.194803973,0.194145534,0,0.059616976,0,0,0.0106,9.02,0.0451,0.534,0.1135,0.2621,0,0,0.0418,0.0217,0.0269,0.698,E12000008
E14000894,0.586805144,0.707982762,0.578242754,0.339130435,0.058822464,0,0,0,0.023804348,0.671,0.486,0.226,0.053,0,0,0.158,0.042,0.697616314,0.603176326,0.26964402,0.086390276,0,0.030822661,0,0,0.0078,1.54,0.1333,0.503,0.2205,0.2053,0,0,0.0669,0,0,0.67,E12000002
E14000895,0.54699129,0.704690687,0.639468191,0.234157122,0.058933927,0,0,0,0.030501815,0.647,0.514,0.132,0.064,0,0,0.152,0.043,0.698845814,0.635894148,0.164341542,0.121120219,0,0.043325304,0,0,0.01,0.52,0.0701,0.628,0.1526,0.1911,0,0,0,0.0284,0,0.672,E12000003
E14000896,0.277038711,0.791377694,0.451413232,0.091157429,0.450702669,0,0,0.00672667,0,0.765,0.582,0.123,0.193,0,0,0.042,0.06,0.786793069,0.411775554,0.052361412,0.531129451,0,0,0,0,0.0115,31.46,0.0325,0.4971,0.0503,0.4281,0,0,0.0113,0.0097,0,0.769,E12000007
E14000897,0.576847501,0.641063743,0.284070018,0.580189433,0.080469187,0,0,0.032791144,0,0.574,0.17,0.461,0.103,0,0,0.188,0.03,0.601287559,0.312074525,0.515838725,0.069804203,0.081501465,0.020781082,0,0,0.0241,12.6,0.1203,0.1809,0.3638,0.3444,0,0,0.0435,0,0,0.581,E12000002
E14000898,0.631052646,0.650153563,0.543658986,0.360467928,0.022113114,0,0,0.053804237,0.014525098,0.665,0.441,0.198,0.024,0,0,0.305,0.029,0.632811738,0.599911412,0.271135847,0.071582637,0,0.025266726,0,0,0.018,7.1,0.0728,0.492,0.2846,0.1626,0,0,0,0.0153,0,0.649,E12000008
E14000899,0.604552041,0.642821186,0.487068236,0.369645276,0.02677362,0,0,0.037610058,0.017016593,0.606,0.464,0.247,0.033,0,0,0.205,0.05,0.610070877,0.586591816,0.32029218,0.061166985,0,0,0,0,0.0251,10.73,0.0708,0.4686,0.2032,0.1942,0,0,0.0578,0.017,0.0446,0.586,E12000006
E14000900,0.677797444,0.679574926,0.594085376,0.318216402,0.024327247,0,0,0.047052699,0.016318276,0.677,0.51,0.209,0.029,0,0,0.228,0.025,0.652812716,0.645635282,0.266795113,0.057335225,0,0.03023438,0,0,0.0176,32.61,0.0519,0.56,0.1953,0.1199,0,0,0.0441,0.0096,0.0525,0.653,E12000007
E14000901,0.458092773,0.74610782,0.571895946,0.19178902,0.211897542,0,0,0,0.019011331,0.728,0.543,0.119,0.177,0,0,0.114,0.047,0.753209826,0.542167737,0.11476941,0.330609068,0,0,0,0,0.0085,2.1,0.0714,0.4975,0.0637,0.4125,0,0,0.0263,0,0,0.732,E12000008
E14000902,0.585913029,0.691940513,0.508393811,0.444273866,0.030903581,0,0,0,0.016428742,0.584,0.466,0.351,0.016,0,0,0.14,0.021,0.670908341,0.564704437,0.369669411,0.041190447,0,0.024435705,0,0,0.0163,4.44,0.1515,0.4178,0.3225,0.1812,0,0,0.0343,0,0,0.646,E12000002
E14000903,0.668806443,0.657822677,0.402905755,0.481349014,0.023338991,0,0,0.074846427,0.017559812,0.633,0.233,0.436,0.042,0,0,0.281,0,0.651007967,0.451147891,0.321409503,0.052425151,0.128629513,0.025031829,0,0,0.0168,5.68,0.1314,0.284,0.4095,0.1735,0,0,0.0559,0,0.0771,0.642,E12000003
E14000904,0.68217627,0.59969638,0.264140495,0.564406824,0.046251615,0,0,0.08744034,0,0.594,0.123,0.525,0.029,0,0,0.302,0,0.577924394,0.325797313,0.413340439,0.058623882,0.171804437,0,0,0,0.0257,18.58,0.142,0.1674,0.4464,0.1598,0,0,0.0592,0,0.1041,0.59,E12000003
E14000905,0.583676602,0.711271216,0.542932835,0.382967119,0.055536076,0,0,0,0.018563971,0.616,0.491,0.279,0.057,0,0,0.14,0.029,0.702899353,0.575727162,0.311095367,0.082792144,0,0.030385327,0,0,0.0136,3.92,0.1222,0.4403,0.3139,0.1987,0,0,0.0086,0.0095,0.029,0.689,E12000005
E14000906,0.490205247,0.727007776,0.57238395,0.310497921,0.071428571,0,0,0.021936233,0.023753325,0.7,0.596,0.201,0.05,0,0,0.109,0.035,0.726543617,0.555553455,0.245671405,0.150952669,0,0.031112959,0,0,0.0137,18.93,0.0477,0.575,0.1953,0.1662,0,0,0.0269,0.0147,0,0.708,E12000007
E14000907,0.498002617,0.689149129,0.609118565,0.259373365,0.072952392,0,0,0.032455579,0.026100099,0.679,0.597,0.155,0.067,0,0,0.139,0.041,0.690307788,0.549118955,0.206271463,0.173319071,0,0.035204264,0,0,0.0106,10.9,0.0588,0.559,0.1339,0.2161,0,0,0.0653,0.0145,0,0.663,E12000008
E14000908,0.413078797,0.780205518,0.518307009,0.380940131,0.047315258,0,0,0.02555264,0.027884962,0.753,0.514,0.263,0.05,0,0,0.108,0.065,0.785299882,0.475415255,0.349095116,0.158664573,0,0,0,0,0.0099,3.07,0.0813,0.5117,0.2073,0.2172,0,0,0.0406,0.0233,0,0.736,E12000004
E14000909,0.53957426,0.733708882,0.62827216,0.226945057,0.081832236,0,0,0.032465389,0.030485157,0.684,0.556,0.154,0.081,0,0,0.159,0.043,0.705035971,0.62608472,0.164345738,0.136683245,0,0.049305436,0,0,0.0095,0.91,0.138,0.5112,0.1429,0.2577,0,0,0.0457,0,0.0318,0.715,E12000004
E14000910,0.509249359,0.733231414,0.617770189,0.207893484,0.140007552,0,0,0.034328775,0,0.714,0.572,0.118,0.106,0,0,0.138,0.038,0.724984773,0.629521605,0.13164569,0.192118695,0,0.046714009,0,0,0.0106,1.28,0.0816,0.5546,0.0973,0.2743,0,0,0.041,0.0135,0.0193,0.715,E12000006
E14000911,0.530053139,0.609874488,0.252756253,0.654528655,0.027006027,0,0,0.048720049,0.016989017,0.582,0.204,0.494,0.037,0,0,0.18,0.052,0.615946084,0.245457418,0.567921473,0.061206352,0.084729025,0.040685732,0,0,0.0196,33.87,0.0681,0.2046,0.401,0.2632,0,0,0.0261,0,0.0634,0.55,E12000002
E14000912,0.503384916,0.731369698,0.580593123,0.255463225,0.112209488,0,0,0.022340605,0.021609049,0.729,0.556,0.153,0.101,0,0,0.121,0.054,0.720666345,0.563558533,0.180067002,0.196240462,0,0.046268379,0,0,0.0097,1.49,0.0653,0.4921,0.0761,0.3691,0,0,0.0287,0.0104,0.0158,0.719,E12000009
E14000913,0.613699703,0.685457683,0.483676584,0.41558802,0.026838986,0,0,0.033340601,0.018137129,0.649,0.432,0.302,0.045,0,0,0.171,0.046,0.668297403,0.554923176,0.348383075,0.061097257,0,0,0,0,0.0175,1.32,0.1035,0.4283,0.2633,0.2251,0,0,0.0301,0.0149,0.0293,0.653,E12000003
E14000914,0.69086341,0.652863035,0.434928611,0.520272623,0.013780409,0,0,0.031018357,0,0.577,0.332,0.417,0.021,0,0,0.171,0.024,0.609313211,0.537907285,0.367019868,0.023178808,0.054145695,0.017748344,0,0,0.0222,4.88,0.223,0.3265,0.3953,0.1829,0,0,0.0455,0.0107,0.0391,0.587,E12000003
E14000915,0.589488067,0.650988433,0.388136857,0.533817412,0.0191628,0,0,0.042388978,0.016493953,0.616,0.295,0.472,0.035,0,0,0.166,0.031,0.64618733,0.471755762,0.363181446,0.047033633,0.084636482,0.023913776,0,0,0.0167,2.29,0.1544,0.2348,0.451,0.1997,0,0,0.0368,0,0.0516,0.621,E12000001
E14000916,0.451258286,0.754560338,0.330497897,0.630388448,0.026517406,0,0,0,0.012596248,0.724,0.296,0.538,0.043,0,0,0.1,0.024,0.729357798,0.277751572,0.574960692,0.066548742,0.047661164,0.024783805,0,0,0.0116,10.19,0.0663,0.3393,0.419,0.1992,0,0,0.0424,0,0,0.718,E12000002
E14000917,0.577882315,0.738639058,0.587078251,0.341482987,0.040890934,0,0,0.030547828,0,0.694,0.525,0.268,0.036,0,0,0.14,0.028,0.719635705,0.602555922,0.245630827,0.085823673,0,0.032312383,0,0,0.0121,1.14,0.1116,0.4942,0.2571,0.1775,0,0,0.0316,0,0.0266,0.711,E12000003
E14000918,0.538611222,0.715685042,0.637354055,0.209438088,0.083564372,0,0,0.036979187,0.032664298,0.709,0.569,0.129,0.079,0,0,0.179,0.045,0.710118873,0.607033519,0.136313682,0.198484967,0,0.038739304,0,0,0.0106,3.74,0.0547,0.5682,0.1324,0.2138,0,0,0.0361,0,0.028,0.71,E12000008
E14000919,0.304072173,0.61728984,0.129811809,0.709380287,0.0514861,0,0,0.022140067,0.080372622,0.574,0.111,0.55,0.097,0,0,0.075,0.158,0.566650714,0.131498831,0.667177342,0.063579047,0.038673816,0.089760965,0,0,0.0151,53.98,0.062,0.1014,0.4133,0.4093,0,0,0.0157,0.0375,0.0218,0.596,E12000003
E14000920,0.664899271,0.632330118,0.314753647,0.585374805,0.03284705,0,0,0.064684833,0,0.592,0.174,0.514,0.053,0,0,0.219,0.027,0.619147305,0.358826611,0.460950521,0.050597648,0.106624125,0,0,0,0.0194,21.2,0.1215,0.1739,0.4871,0.2334,0,0,0.0456,0,0.0566,0.615,E12000003
E14000921,0.614393463,0.595217787,0.216145211,0.673346071,0.025340339,0,0,0.063171722,0.017602102,0.548,0.11,0.566,0.045,0,0,0.221,0.043,0.571156592,0.254924242,0.564873737,0.038308081,0.097348485,0.029772727,0,0,0.0293,40.87,0.1107,0.1148,0.5499,0.1996,0,0,0.041,0,0.0778,0.571,E12000003
E14000922,0.359007007,0.776257573,0.237828832,0.383742546,0.346474921,0,0,0.016292529,0.014433532,0.753,0.136,0.358,0.4,0,0,0.064,0.032,0.781784698,0.258345785,0.34647095,0.33395447,0.027458908,0.028654303,0,0,0.0083,5.46,0.0626,0.2355,0.1609,0.5344,0,0,0.0234,0.018,0,0.737,E12000003
E14000923,0.576059191,0.65,0.287070954,0.599737711,0.045719712,0,0,0.044702211,0.021322299,0.607,0.162,0.482,0.113,0,0,0.174,0.061,0.637809979,0.303431315,0.502986298,0.068298396,0.082866846,0.042417145,0,0,0.0236,36.47,0.0965,0.1733,0.4259,0.2839,0,0,0.0374,0.0242,0.0553,0.62,E12000003
E14000924,0.637624516,0.700351724,0.515178772,0.417772281,0.020856757,0,0,0.033749344,0.012442845,0.691,0.45,0.359,0.022,0,0,0.146,0.022,0.676728122,0.608036578,0.300954296,0.054696541,0,0.02303212,0,0,0.0153,3.07,0.1164,0.3924,0.3881,0.1488,0,0,0.0304,0,0.0358,0.689,E12000004
E14000925,0.485142879,0.730108159,0.513475044,0.42580766,0.041239816,0,0,0,0,0.717,0.5,0.31,0.039,0,0,0.089,0.053,0.729497899,0.508054959,0.392470928,0.059032664,0,0.024090808,0,0,0.0143,9.83,0.1058,0.4856,0.2844,0.2001,0,0,0,0.0299,0,0.73,E12000003
E14000926,0.53016796,0.736346039,0.499510335,0.385650224,0.073089016,0,0,0.023418037,0.018332388,0.708,0.455,0.278,0.079,0,0,0.144,0.042,0.718220287,0.52520105,0.335291628,0.099991535,0,0.029831542,0,0,0.0131,1.7,0.0802,0.4395,0.2058,0.2897,0,0,0.0307,0.0107,0.022,0.703,E12000005
E14000927,0.657612536,0.628865475,0.601510051,0.305512853,0.027087509,0,0,0,0.010858355,0.65,0.495,0.196,0.032,0,0,0.248,0.024,0.612438481,0.675993307,0.199692571,0.062517025,0,0.023115539,0,0,0.0191,4.54,0.1104,0.5005,0.2456,0.1635,0,0,0.0537,0,0.0269,0.645,E12000008
E14000928,0.530334506,0.744366486,0.62652654,0.282775465,0,0,0,0,0.064226496,0.716,0.554,0.174,0.074,0,0,0.14,0.057,0.749537315,0.594629112,0.191148423,0.1481677,0,0.046795177,0,0,0.0087,0.47,0.0877,0.5059,0.1005,0.3241,0,0,0.0349,0,0.0256,0.707,E12000003
E14000929,0.61532469,0.72360853,0.642050549,0.258492029,0.041369667,0,0,0.029697403,0.014711917,0.702,0.562,0.173,0.057,0,0,0.157,0,0.702335349,0.671379632,0.182077711,0.080460979,0,0.026174234,0,0,0.0103,0.99,0.0987,0.516,0.1688,0.1817,0,0,0.0363,0,0.0332,0.696,E12000004
E14000930,0.541003798,0.652019887,0.316272217,0.629339718,0.024090616,0,0,0.022617184,0,0.559,0.333,0.485,0.026,0,0,0.13,0.025,0.587873482,0.309200987,0.576452839,0.065774521,0.028057526,0.020514127,0,0,0.0211,49.82,0.0813,0.3427,0.4584,0.1454,0,0,0.0318,0.0114,0,0.62,E12000008
E14000931,0.542786159,0.729511885,0.581253965,0.218756608,0.156851343,0,0,0.0227497,0.020388384,0.709,0.492,0.104,0.257,0,0,0.116,0.03,0.702691722,0.583785053,0.199407343,0.180272478,0,0.036535126,0,0,0.0124,30.07,0.093,0.4255,0.0887,0.4287,0,0,0.0218,0,0.0295,0.708,E12000005
E14000932,0.509619902,0.756682497,0.567066299,0.172134227,0.208555062,0,0,0,0.036733863,0.722,0.53,0.073,0.194,0,0,0.107,0.09,0.755782265,0.55827786,0.128729043,0.262219551,0,0.050773545,0,0,0.0098,1.09,0.1139,0.4451,0.0441,0.475,0,0,0.0319,0,0,0.743,E12000009
E14000933,0.73078706,0.640765873,0.568994058,0.325148557,0.015534805,0,0,0.067763158,0.014431239,0.623,0.434,0.252,0.03,0,0,0.265,0,0.608495318,0.66169945,0.221891074,0.043203744,0,0,0,0,0.0194,7.37,0.0884,0.4387,0.3096,0.1336,0,0,0.059,0,0.0563,0.623,E12000006
E14000934,0.384437596,0.761509319,0.518005668,0.272303,0.186402563,0,0,0,0.023288768,0.731,0.511,0.176,0.152,0,0,0.098,0.063,0.766760609,0.463401515,0.116586233,0.420012252,0,0,0,0,0.008,1.75,0.0855,0.474,0.102,0.3413,0,0,0.0317,0.0176,0,0.748,E12000006
E14000935,0.60351001,0.689067819,0.58723946,0.359806958,0.035530391,0,0,0,0.017423192,0.682,0.494,0.268,0.037,0,0,0.177,0.024,0.672889539,0.627601581,0.265394054,0.073509301,0,0.033495064,0,0,0.0116,2.8,0.1713,0.4549,0.3135,0.1589,0,0,0.0239,0,0.0435,0.714,E12000004
E14000936,0.594928107,0.717696998,0.561303125,0.335991986,0.058817863,0,0,0,0.043887027,0.675,0.489,0.242,0.06,0,0,0.15,0.047,0.691758458,0.588037134,0.252085863,0.106388813,0,0.043989189,0,0,0.013,2.48,0.081,0.4505,0.3026,0.19,0,0,0.0404,0.0118,0,0.681,E12000009
E14000937,0.449884375,0.731552119,0.533332275,0.276864227,0.189803498,0,0,0,0,0.704,0.485,0.151,0.202,0,0,0.111,0.051,0.742027683,0.499914576,0.162957211,0.321456861,0,0,0,0,0.0095,1.53,0.0933,0.4797,0.076,0.3764,0,0,0.0371,0.0133,0,0.693,E12000006
E14000938,0.549465019,0.740456316,0.554129716,0.226401623,0.194385991,0,0,0,0.025082669,0.711,0.505,0.093,0.169,0,0,0.152,0.054,0.747024017,0.592805889,0.201956947,0.161215171,0,0.027825925,0,0,0.0107,1.23,0.0869,0.4513,0.0707,0.3864,0,0,0.0621,0.0166,0,0.687,E12000009
E14000939,0.711779596,0.658797497,0.699175196,0.204352579,0.028480572,0,0,0.043426414,0.017768061,0.639,0.596,0.124,0.03,0,0,0.218,0.032,0.647305035,0.759226499,0.132170235,0.065576771,0,0.032798552,0,0,0.0159,1.32,0.1536,0.5906,0.14,0.1546,0,0,0.0647,0.0144,0.0358,0.658,E12000004
